"","state","year","sector","source","carbdiox_millmtrcton","bill.btu","gdp.mill.curr","population","region","division"
"42432","wyoming",1997,"Transportation","Petroleum Products",6.2,NA,14719,489451,"west","mountain"
"42433","wyoming",1998,"All","All",63.8,421126,14946,490787,"west","mountain"
"42434","wyoming",1998,"All","Coal",48.8,NA,14946,490787,"west","mountain"
"42435","wyoming",1998,"All","Natural Gas",6.2,NA,14946,490787,"west","mountain"
"42436","wyoming",1998,"All","Petroleum Products",8.8,NA,14946,490787,"west","mountain"
"42437","wyoming",1998,"Commercial","All",0.9,45332,14946,490787,"west","mountain"
"42438","wyoming",1998,"Commercial","Coal",0.3,NA,14946,490787,"west","mountain"
"42439","wyoming",1998,"Commercial","Natural Gas",0.6,NA,14946,490787,"west","mountain"
"42440","wyoming",1998,"Commercial","Petroleum Products",0.1,NA,14946,490787,"west","mountain"
"42441","wyoming",1998,"Electric Power","All",44.5,484962,14946,490787,"west","mountain"
"42442","wyoming",1998,"Electric Power","Coal",44.4,NA,14946,490787,"west","mountain"
"42443","wyoming",1998,"Electric Power","Natural Gas",0,NA,14946,490787,"west","mountain"
"42444","wyoming",1998,"Electric Power","Petroleum Products",0,NA,14946,490787,"west","mountain"
"42445","wyoming",1998,"Industrial","All",10.6,237171,14946,490787,"west","mountain"
"42446","wyoming",1998,"Industrial","Coal",4,NA,14946,490787,"west","mountain"
"42447","wyoming",1998,"Industrial","Natural Gas",4.2,NA,14946,490787,"west","mountain"
"42448","wyoming",1998,"Industrial","Petroleum Products",2.3,NA,14946,490787,"west","mountain"
"42449","wyoming",1998,"Residential","All",0.8,37433,14946,490787,"west","mountain"
"42450","wyoming",1998,"Residential","Coal",0,NA,14946,490787,"west","mountain"
"42451","wyoming",1998,"Residential","Natural Gas",0.7,NA,14946,490787,"west","mountain"
"42452","wyoming",1998,"Residential","Petroleum Products",0,NA,14946,490787,"west","mountain"
"42453","wyoming",1998,"Transportation","All",7,101190,14946,490787,"west","mountain"
"42454","wyoming",1998,"Transportation","Coal",0,NA,14946,490787,"west","mountain"
"42455","wyoming",1998,"Transportation","Natural Gas",0.7,NA,14946,490787,"west","mountain"
"42456","wyoming",1998,"Transportation","Petroleum Products",6.4,NA,14946,490787,"west","mountain"
"42457","wyoming",1999,"All","All",62.3,425420,15771,491780,"west","mountain"
"42458","wyoming",1999,"All","Coal",46.9,NA,15771,491780,"west","mountain"
"42459","wyoming",1999,"All","Natural Gas",5.4,NA,15771,491780,"west","mountain"
"42460","wyoming",1999,"All","Petroleum Products",10,NA,15771,491780,"west","mountain"
"42461","wyoming",1999,"Commercial","All",0.9,45188,15771,491780,"west","mountain"
"42462","wyoming",1999,"Commercial","Coal",0.2,NA,15771,491780,"west","mountain"
"42463","wyoming",1999,"Commercial","Natural Gas",0.5,NA,15771,491780,"west","mountain"
"42464","wyoming",1999,"Commercial","Petroleum Products",0.2,NA,15771,491780,"west","mountain"
"42465","wyoming",1999,"Electric Power","All",42.7,464412,15771,491780,"west","mountain"
"42466","wyoming",1999,"Electric Power","Coal",42.7,NA,15771,491780,"west","mountain"
"42467","wyoming",1999,"Electric Power","Natural Gas",0,NA,15771,491780,"west","mountain"
"42468","wyoming",1999,"Electric Power","Petroleum Products",0,NA,15771,491780,"west","mountain"
"42469","wyoming",1999,"Industrial","All",9.9,227615,15771,491780,"west","mountain"
"42470","wyoming",1999,"Industrial","Coal",4,NA,15771,491780,"west","mountain"
"42471","wyoming",1999,"Industrial","Natural Gas",3.4,NA,15771,491780,"west","mountain"
"42472","wyoming",1999,"Industrial","Petroleum Products",2.5,NA,15771,491780,"west","mountain"
"42473","wyoming",1999,"Residential","All",0.8,37202,15771,491780,"west","mountain"
"42474","wyoming",1999,"Residential","Coal",0,NA,15771,491780,"west","mountain"
"42475","wyoming",1999,"Residential","Natural Gas",0.7,NA,15771,491780,"west","mountain"
"42476","wyoming",1999,"Residential","Petroleum Products",0.1,NA,15771,491780,"west","mountain"
"42477","wyoming",1999,"Transportation","All",8,115416,15771,491780,"west","mountain"
"42478","wyoming",1999,"Transportation","Coal",0,NA,15771,491780,"west","mountain"
"42479","wyoming",1999,"Transportation","Natural Gas",0.8,NA,15771,491780,"west","mountain"
"42480","wyoming",1999,"Transportation","Petroleum Products",7.3,NA,15771,491780,"west","mountain"
"42481","wyoming",2000,"All","All",63.2,428109,17349,494300,"west","mountain"
"42482","wyoming",2000,"All","Coal",47.8,NA,17349,494300,"west","mountain"
"42483","wyoming",2000,"All","Natural Gas",5.6,NA,17349,494300,"west","mountain"
"42484","wyoming",2000,"All","Petroleum Products",9.7,NA,17349,494300,"west","mountain"
"42485","wyoming",2000,"Commercial","All",1,48718,17349,494300,"west","mountain"
"42486","wyoming",2000,"Commercial","Coal",0.2,NA,17349,494300,"west","mountain"
"42487","wyoming",2000,"Commercial","Natural Gas",0.5,NA,17349,494300,"west","mountain"
"42488","wyoming",2000,"Commercial","Petroleum Products",0.2,NA,17349,494300,"west","mountain"
"42489","wyoming",2000,"Electric Power","All",44,480003,17349,494300,"west","mountain"
"42490","wyoming",2000,"Electric Power","Coal",43.9,NA,17349,494300,"west","mountain"
"42491","wyoming",2000,"Electric Power","Natural Gas",0.1,NA,17349,494300,"west","mountain"
"42492","wyoming",2000,"Electric Power","Petroleum Products",0,NA,17349,494300,"west","mountain"
"42493","wyoming",2000,"Industrial","All",9.8,231604,17349,494300,"west","mountain"
"42494","wyoming",2000,"Industrial","Coal",3.6,NA,17349,494300,"west","mountain"
"42495","wyoming",2000,"Industrial","Natural Gas",3.5,NA,17349,494300,"west","mountain"
"42496","wyoming",2000,"Industrial","Petroleum Products",2.6,NA,17349,494300,"west","mountain"
"42497","wyoming",2000,"Residential","All",0.8,38806,17349,494300,"west","mountain"
"42498","wyoming",2000,"Residential","Coal",0,NA,17349,494300,"west","mountain"
"42499","wyoming",2000,"Residential","Natural Gas",0.7,NA,17349,494300,"west","mountain"
"42500","wyoming",2000,"Residential","Petroleum Products",0.1,NA,17349,494300,"west","mountain"
"42501","wyoming",2000,"Transportation","All",7.5,108981,17349,494300,"west","mountain"
"42502","wyoming",2000,"Transportation","Coal",0,NA,17349,494300,"west","mountain"
"42503","wyoming",2000,"Transportation","Natural Gas",0.8,NA,17349,494300,"west","mountain"
"42504","wyoming",2000,"Transportation","Petroleum Products",6.8,NA,17349,494300,"west","mountain"
"42505","wyoming",2001,"All","All",63.4,438493,18831,494657,"west","mountain"
"42506","wyoming",2001,"All","Coal",47.2,NA,18831,494657,"west","mountain"
"42507","wyoming",2001,"All","Natural Gas",5.5,NA,18831,494657,"west","mountain"
"42508","wyoming",2001,"All","Petroleum Products",10.7,NA,18831,494657,"west","mountain"
"42509","wyoming",2001,"Commercial","All",1,51012,18831,494657,"west","mountain"
"42510","wyoming",2001,"Commercial","Coal",0.2,NA,18831,494657,"west","mountain"
"42511","wyoming",2001,"Commercial","Natural Gas",0.5,NA,18831,494657,"west","mountain"
"42512","wyoming",2001,"Commercial","Petroleum Products",0.3,NA,18831,494657,"west","mountain"
"42513","wyoming",2001,"Electric Power","All",44,480222,18831,494657,"west","mountain"
"42514","wyoming",2001,"Electric Power","Coal",43.8,NA,18831,494657,"west","mountain"
"42515","wyoming",2001,"Electric Power","Natural Gas",0.1,NA,18831,494657,"west","mountain"
"42516","wyoming",2001,"Electric Power","Petroleum Products",0,NA,18831,494657,"west","mountain"
"42517","wyoming",2001,"Industrial","All",9.9,238020,18831,494657,"west","mountain"
"42518","wyoming",2001,"Industrial","Coal",3.1,NA,18831,494657,"west","mountain"
"42519","wyoming",2001,"Industrial","Natural Gas",3.5,NA,18831,494657,"west","mountain"
"42520","wyoming",2001,"Industrial","Petroleum Products",3.3,NA,18831,494657,"west","mountain"
"42521","wyoming",2001,"Residential","All",0.8,38579,18831,494657,"west","mountain"
"42522","wyoming",2001,"Residential","Coal",0,NA,18831,494657,"west","mountain"
"42523","wyoming",2001,"Residential","Natural Gas",0.6,NA,18831,494657,"west","mountain"
"42524","wyoming",2001,"Residential","Petroleum Products",0.2,NA,18831,494657,"west","mountain"
"42525","wyoming",2001,"Transportation","All",7.7,110881,18831,494657,"west","mountain"
"42526","wyoming",2001,"Transportation","Coal",0,NA,18831,494657,"west","mountain"
"42527","wyoming",2001,"Transportation","Natural Gas",0.7,NA,18831,494657,"west","mountain"
"42528","wyoming",2001,"Transportation","Petroleum Products",7,NA,18831,494657,"west","mountain"
"42529","wyoming",2002,"All","All",62.1,438826,19293,500017,"west","mountain"
"42530","wyoming",2002,"All","Coal",45.3,NA,19293,500017,"west","mountain"
"42531","wyoming",2002,"All","Natural Gas",6.2,NA,19293,500017,"west","mountain"
"42532","wyoming",2002,"All","Petroleum Products",10.6,NA,19293,500017,"west","mountain"
"42533","wyoming",2002,"Commercial","All",0.9,51171,19293,500017,"west","mountain"
"42534","wyoming",2002,"Commercial","Coal",0.1,NA,19293,500017,"west","mountain"
"42535","wyoming",2002,"Commercial","Natural Gas",0.6,NA,19293,500017,"west","mountain"
"42536","wyoming",2002,"Commercial","Petroleum Products",0.2,NA,19293,500017,"west","mountain"
"42537","wyoming",2002,"Electric Power","All",42.5,462227,19293,500017,"west","mountain"
"42538","wyoming",2002,"Electric Power","Coal",42.3,NA,19293,500017,"west","mountain"
"42539","wyoming",2002,"Electric Power","Natural Gas",0.2,NA,19293,500017,"west","mountain"
"42540","wyoming",2002,"Electric Power","Petroleum Products",0,NA,19293,500017,"west","mountain"
"42541","wyoming",2002,"Industrial","All",10.1,236234,19293,500017,"west","mountain"
"42542","wyoming",2002,"Industrial","Coal",2.9,NA,19293,500017,"west","mountain"
"42543","wyoming",2002,"Industrial","Natural Gas",4,NA,19293,500017,"west","mountain"
"42544","wyoming",2002,"Industrial","Petroleum Products",3.2,NA,19293,500017,"west","mountain"
"42545","wyoming",2002,"Residential","All",0.9,41471,19293,500017,"west","mountain"
"42546","wyoming",2002,"Residential","Coal",0,NA,19293,500017,"west","mountain"
"42547","wyoming",2002,"Residential","Natural Gas",0.7,NA,19293,500017,"west","mountain"
"42548","wyoming",2002,"Residential","Petroleum Products",0.2,NA,19293,500017,"west","mountain"
"42549","wyoming",2002,"Transportation","All",7.6,109951,19293,500017,"west","mountain"
"42550","wyoming",2002,"Transportation","Coal",0,NA,19293,500017,"west","mountain"
"42551","wyoming",2002,"Transportation","Natural Gas",0.7,NA,19293,500017,"west","mountain"
"42552","wyoming",2002,"Transportation","Petroleum Products",6.9,NA,19293,500017,"west","mountain"
"42553","wyoming",2003,"All","All",64,461379,21235,503453,"west","mountain"
"42554","wyoming",2003,"All","Coal",46.6,NA,21235,503453,"west","mountain"
"42555","wyoming",2003,"All","Natural Gas",6.4,NA,21235,503453,"west","mountain"
"42556","wyoming",2003,"All","Petroleum Products",11,NA,21235,503453,"west","mountain"
"42557","wyoming",2003,"Commercial","All",0.9,52418,21235,503453,"west","mountain"
